deduplication_id,duplicate_record_id,canonical_record_id,match_method,match_key,action,manual_verification_status,notes
D000171,R001361,R001260,normalized_doi,10.1109/access.2019.2951459,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000172,R001362,R000977,normalized_doi,10.2172/1784302,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000173,R001364,R001271,normalized_doi,10.3390/buildings14113446,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000174,R001365,R001344,normalized_doi,10.1016/j.renene.2021.03.008,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000175,R001366,R001355,normalized_doi,10.3390/en18020290,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000176,R001369,R001260,normalized_doi,10.1109/access.2019.2951459,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000177,R001370,R001338,normalized_doi,10.2172/1577968,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000178,R001372,R001025,normalized_doi,10.1109/comst.2023.3249835,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000179,R001373,R001027,normalized_doi,10.32614/rj-2017-066,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000180,R001374,R001028,normalized_doi,10.1007/s11432-020-2955-6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000181,R001375,R001024,normalized_doi,10.1016/j.cpc.2021.108171,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000182,R001376,R001030,normalized_doi,10.1109/comst.2017.2705720,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000183,R001377,R001067,normalized_doi,10.1109/access.2020.2970118,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000184,R001378,R001031,normalized_doi,10.1109/access.2019.2909490,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000185,R001379,R001068,normalized_doi,10.1109/comst.2023.3239220,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000186,R001381,R001035,normalized_doi,10.1109/access.2020.3001277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000187,R001382,R001035,normalized_doi,10.1109/access.2020.3001277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000188,R001383,R001036,normalized_doi,10.1109/jsac.2016.2525418,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000189,R001384,R001037,normalized_doi,10.1109/ojcoms.2023.3257889,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000190,R001385,R001039,normalized_doi,10.1109/access.2021.3054833,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000191,R001388,R001234,normalized_doi,10.48550/arxiv.2004.14247,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000192,R001392,R001098,normalized_doi,10.1109/jestpe.2017.2690219,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000193,R001393,R001045,normalized_doi,10.1109/tpel.2015.2464277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000194,R001394,R001049,normalized_doi,10.1109/access.2021.3099941,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000195,R001396,R001246,normalized_doi,10.1007/s12652-020-02521-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000196,R001397,R001248,normalized_doi,10.1109/comst.2021.3067807,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000197,R001398,R001269,normalized_doi,10.1109/comst.2018.2849509,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000198,R001399,R001260,normalized_doi,10.1109/access.2019.2951459,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000199,R001401,R001088,normalized_doi,10.1016/j.rser.2023.114019,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000200,R001402,R001054,normalized_doi,10.1109/tpwrs.2022.3173250,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000201,R001403,R001055,normalized_doi,10.1002/ett.3627,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000202,R001404,R001061,normalized_doi,10.1109/access.2024.3444313,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000203,R001405,R001088,normalized_doi,10.1016/j.rser.2023.114019,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000204,R001407,R001255,normalized_doi,10.3390/su16167039,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000205,R001408,R001257,normalized_doi,10.1109/access.2019.2906880,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000206,R001412,R001025,normalized_doi,10.1109/comst.2023.3249835,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000207,R001413,R001028,normalized_doi,10.1007/s11432-020-2955-6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000208,R001414,R001067,normalized_doi,10.1109/access.2020.2970118,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000209,R001415,R001068,normalized_doi,10.1109/comst.2023.3239220,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000210,R001416,R001035,normalized_doi,10.1109/access.2020.3001277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000211,R001419,R001225,normalized_doi,10.1109/ojcoms.2021.3071496,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000212,R001422,R001322,normalized_doi,10.1007/s00170-021-07682-3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000213,R001423,R001125,normalized_doi,10.3390/en15020589,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000214,R001424,R001175,normalized_doi,10.1016/j.rser.2015.01.057,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000215,R001425,R000974,normalized_doi,10.1016/j.rser.2016.11.167,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000216,R001426,R001094,normalized_doi,10.1109/tpel.2015.2478859,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000217,R001428,R001280,normalized_doi,10.1109/access.2023.3267164,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000218,R001429,R001161,normalized_doi,10.1088/2516-1083/abe0ad,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000219,R001432,R001125,normalized_doi,10.3390/en15020589,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000220,R001433,R001280,normalized_doi,10.1109/access.2023.3267164,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000221,R001434,R001094,normalized_doi,10.1109/tpel.2015.2478859,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000222,R001435,R001161,normalized_doi,10.1088/2516-1083/abe0ad,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000223,R001436,R001427,normalized_doi,10.3390/wevj11010014,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000224,R001438,R001085,normalized_doi,10.1016/j.rser.2021.111547,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000225,R001440,R001175,normalized_doi,10.1016/j.rser.2015.01.057,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000226,R001441,R001431,normalized_doi,10.1016/j.apenergy.2017.01.005,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000227,R001442,R001322,normalized_doi,10.1007/s00170-021-07682-3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000228,R001443,R001125,normalized_doi,10.3390/en15020589,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000229,R001444,R001094,normalized_doi,10.1109/tpel.2015.2478859,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000230,R001445,R001280,normalized_doi,10.1109/access.2023.3267164,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000231,R001446,R001045,normalized_doi,10.1109/tpel.2015.2464277,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000232,R001447,R001098,normalized_doi,10.1109/jestpe.2017.2690219,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000233,R001448,R001161,normalized_doi,10.1088/2516-1083/abe0ad,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000234,R001451,R001049,normalized_doi,10.1109/access.2021.3099941,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000235,R001452,R001125,normalized_doi,10.3390/en15020589,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000236,R001453,R001161,normalized_doi,10.1088/2516-1083/abe0ad,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000237,R001454,R001175,normalized_doi,10.1016/j.rser.2015.01.057,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000238,R001455,R001431,normalized_doi,10.1016/j.apenergy.2017.01.005,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000239,R001456,R001308,normalized_doi,10.1109/access.2023.3240102,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000240,R001459,R001326,normalized_doi,10.1109/access.2022.3156581,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000241,R001462,R001094,normalized_doi,10.1109/tpel.2015.2478859,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000242,R001463,R001280,normalized_doi,10.1109/access.2023.3267164,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000243,R001464,R001161,normalized_doi,10.1088/2516-1083/abe0ad,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000244,R001466,R001431,normalized_doi,10.1016/j.apenergy.2017.01.005,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000245,R001467,R001437,normalized_doi,10.1109/tsg.2015.2412779,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000246,R001469,R001175,normalized_doi,10.1016/j.rser.2015.01.057,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000247,R001470,R001450,normalized_doi,10.3390/en14144166,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000248,R001472,R001322,normalized_doi,10.1007/s00170-021-07682-3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000249,R001473,R000979,normalized_doi,10.1016/j.jobe.2020.101692,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000250,R001474,R001131,normalized_doi,10.1016/j.est.2022.105241,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000251,R001476,R000974,normalized_doi,10.1016/j.rser.2016.11.167,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000252,R001477,R001178,normalized_doi,10.1016/j.ref.2020.10.001,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000253,R001481,R000977,normalized_doi,10.2172/1784302,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000254,R001482,R001131,normalized_doi,10.1016/j.est.2022.105241,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000255,R001483,R000979,normalized_doi,10.1016/j.jobe.2020.101692,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000256,R001484,R001178,normalized_doi,10.1016/j.ref.2020.10.001,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000257,R001485,R001208,normalized_doi,10.1016/j.egyr.2022.09.023,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000258,R001487,R000977,normalized_doi,10.2172/1784302,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
