schema_version,codebook_version,search_record_id,paper_id_candidate,source_database,source_record_id,query_ids,title,publication_year,doi_raw,doi_normalized,stable_url,document_type,corpus_layer,fulltext_access_status,title_abstract_decision,fulltext_decision,exclusion_code,exclusion_note,screen_confidence,screened_by,screened_at_utc
1.0,1.0,R000042,,crossref,10.1002/9781394203093.ch1,QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QMA_local_energy_sharing_distribution_support|QMA_resilience_emergency_operation|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_BS_BLDG_frequency_response_regulation|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,Introducing Grid‐interactive Efficient Buildings (GEBs),2024,10.1002/9781394203093.ch1,10.1002/9781394203093.ch1,https://doi.org/10.1002/9781394203093.ch1,other,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000033.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000043,,crossref,10.1016/b978-0-323-99588-7.00009-2,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QMA_demand_response_peak_management|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_demand_response_peak_management|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,Energy flexibility in grid-interactive and net/nearly zero energy buildings,2023,10.1016/b978-0-323-99588-7.00009-2,10.1016/b978-0-323-99588-7.00009-2,https://doi.org/10.1016/b978-0-323-99588-7.00009-2,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000023.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000044,,crossref,10.1016/b978-0-323-99588-7.00001-8,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPR_BLDG_demand_response_peak_management|QSA_BLDG_demand_response_peak_management,Building energy flexibility analysis: case studies and demonstration,2023,10.1016/b978-0-323-99588-7.00001-8,10.1016/b978-0-323-99588-7.00001-8,https://doi.org/10.1016/b978-0-323-99588-7.00001-8,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000022.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000045,,crossref,10.1109/pesgre52268.2022.9715880,QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,A Simplified Functional Hybrid Operation Mode for Grid-Interactive Building Energy Management,2022,10.1109/pesgre52268.2022.9715880,10.1109/pesgre52268.2022.9715880,https://doi.org/10.1109/pesgre52268.2022.9715880,proceedings-article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000046,,crossref,10.1016/j.jobe.2025.112731,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_resilience_emergency_operation|QPR_BLDG_demand_response_peak_management|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_resilience_emergency_operation,A scalable data-driven framework for demand flexibility in commercial building clusters enabling grid-interactive efficient buildings,2025,10.1016/j.jobe.2025.112731,10.1016/j.jobe.2025.112731,https://doi.org/10.1016/j.jobe.2025.112731,journal-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000025.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000047,,crossref,10.3390/en17194794,QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_resilience_emergency_operation|QPAIR_BS_BLDG_frequency_response_regulation|QPAIR_BS_BLDG_renewable_energy_integration|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,Comprehensive Review of Building Energy Management Models: Grid-Interactive Efficient Building Perspective,2024,10.3390/en17194794,10.3390/en17194794,https://doi.org/10.3390/en17194794,journal-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001238.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000048,,crossref,10.1109/icsmartgrid58556.2023.10170914,QFIELD_BLDG_local_energy_sharing_distribution_support|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_frequency_response_regulation|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_renewable_energy_integration|QPAIR_DC_BLDG_resilience_emergency_operation|QPR_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_local_energy_sharing_distribution_support,Data-Driven Flexibility-oriented Energy Management Strategy for Building Cluster Meso Energy Hubs,2023,10.1109/icsmartgrid58556.2023.10170914,10.1109/icsmartgrid58556.2023.10170914,https://doi.org/10.1109/icsmartgrid58556.2023.10170914,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000049,,crossref,10.1016/b978-0-323-99588-7.00010-9,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_demand_response_peak_management|QPR_BLDG_demand_response_peak_management|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,Smart grids and building energy flexibility,2023,10.1016/b978-0-323-99588-7.00010-9,10.1016/b978-0-323-99588-7.00010-9,https://doi.org/10.1016/b978-0-323-99588-7.00010-9,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000024.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000050,,crossref,10.1016/b978-0-323-99588-7.00002-x,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_resilience_emergency_operation|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_demand_response_peak_management|QPR_BLDG_demand_response_peak_management|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_resilience_emergency_operation,Building energy flexibility: modeling and optimization,2023,10.1016/b978-0-323-99588-7.00002-x,10.1016/b978-0-323-99588-7.00002-x,https://doi.org/10.1016/b978-0-323-99588-7.00002-x,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000026.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000051,,crossref,10.1016/b978-0-323-99588-7.00004-3,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_local_energy_sharing_distribution_support|QPAIR_BS_BLDG_demand_response_peak_management|QPR_BLDG_demand_response_peak_management|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_resilience_emergency_operation,Thermal energy storage for enhanced building energy flexibility,2023,10.1016/b978-0-323-99588-7.00004-3,10.1016/b978-0-323-99588-7.00004-3,https://doi.org/10.1016/b978-0-323-99588-7.00004-3,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000028.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000052,,crossref,10.2172/2998578,QFIELD_BLDG_renewable_energy_integration,A Scalable Hardware-and-Human-in-the-Loop Grid-interactive Efficient Building Equipment Performance Dataset,2025,10.2172/2998578,10.2172/2998578,https://doi.org/10.2172/2998578,report,discovery_metadata,fulltext_not_obtained,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000053,,crossref,10.1016/b978-0-323-99588-7.00009-2,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QMA_demand_response_peak_management|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_DC_BLDG_demand_response_peak_management|QPAIR_DC_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_demand_response_peak_management|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_demand_response_peak_management|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,Energy flexibility in grid-interactive and net/nearly zero energy buildings,2023,10.1016/b978-0-323-99588-7.00009-2,10.1016/b978-0-323-99588-7.00009-2,https://doi.org/10.1016/b978-0-323-99588-7.00009-2,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000023.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000054,,crossref,10.2172/1580329,QFIELD_BLDG_renewable_energy_integration|QPR_BLDG_renewable_energy_integration|QSA_BLDG_renewable_energy_integration,"Grid-Interactive Efficient Buildings Technical Report Series: Whole-Building Controls, Sensors, Modeling, and Analytics",2019,10.2172/1580329,10.2172/1580329,https://doi.org/10.2172/1580329,report,discovery_metadata,fulltext_not_obtained,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000055,,crossref,10.1016/b978-0-323-99588-7.00001-8,QFIELD_BLDG_demand_response_peak_management|QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPR_BLDG_demand_response_peak_management|QSA_BLDG_demand_response_peak_management,Building energy flexibility analysis: case studies and demonstration,2023,10.1016/b978-0-323-99588-7.00001-8,10.1016/b978-0-323-99588-7.00001-8,https://doi.org/10.1016/b978-0-323-99588-7.00001-8,book-chapter,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000022.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000056,,crossref,10.2172/1580215,QFIELD_BLDG_renewable_energy_integration|QPAIR_BS_BLDG_renewable_energy_integration|QPR_BLDG_renewable_energy_integration|QSA_BLDG_renewable_energy_integration,Grid-interactive Efficient Buildings Technical Report Series: Windows and Opaque Envelope,2019,10.2172/1580215,10.2172/1580215,https://doi.org/10.2172/1580215,report,discovery_metadata,fulltext_not_obtained,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000057,,crossref,10.1002/9781394203093.ch1,QFIELD_BLDG_frequency_response_regulation|QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QMA_local_energy_sharing_distribution_support|QMA_resilience_emergency_operation|QPAIR_BS_BLDG_demand_response_peak_management|QPAIR_BS_BLDG_frequency_response_regulation|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_BS_BLDG_renewable_energy_integration|QPAIR_BS_BLDG_resilience_emergency_operation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_frequency_response_regulation|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_frequency_response_regulation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,Introducing Grid‐interactive Efficient Buildings (GEBs),2024,10.1002/9781394203093.ch1,10.1002/9781394203093.ch1,https://doi.org/10.1002/9781394203093.ch1,other,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000033.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000058,,crossref,10.2172/1671878,QFIELD_BLDG_renewable_energy_integration|QPR_BLDG_renewable_energy_integration|QSA_BLDG_renewable_energy_integration,Grid-interactive Efficient Buildings Projects Summary,2020,10.2172/1671878,10.2172/1671878,https://doi.org/10.2172/1671878,report,discovery_metadata,fulltext_not_obtained,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R000059,,crossref,10.1109/pesgre52268.2022.9715880,QFIELD_BLDG_local_energy_sharing_distribution_support|QFIELD_BLDG_renewable_energy_integration|QFIELD_BLDG_resilience_emergency_operation|QPAIR_BS_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPR_BLDG_local_energy_sharing_distribution_support|QPR_BLDG_renewable_energy_integration|QPR_BLDG_resilience_emergency_operation|QSA_BLDG_local_energy_sharing_distribution_support|QSA_BLDG_renewable_energy_integration|QSA_BLDG_resilience_emergency_operation,A Simplified Functional Hybrid Operation Mode for Grid-Interactive Building Energy Management,2022,10.1109/pesgre52268.2022.9715880,10.1109/pesgre52268.2022.9715880,https://doi.org/10.1109/pesgre52268.2022.9715880,proceedings-article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R000045.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
